locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Warszawa Wola,ul. Obozowa,3pok.,70m²,1 620 000,23 070,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-obozowa-3-pokojowe-g8r9p5,https://s2.adresowa.pl/oi/10/1b/3a3180_964e_cover-3-pokojowe-mieszkanie-warszawa-wola-ul-obozowa.jpg
Warszawa Ursynów,ul. Polki,3pok.,64m²,1 200 000,18 859,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-polki-3-pokojowe-v3g2b7,https://s2.adresowa.pl/oi/44/32/3a3158_7394_cover-3-pokojowe-mieszkanie-warszawa-ursynow-ul-polki.jpg
,,,,,,unknown,,,https://adresowo.pl/mieszkania/warszawa/bemowo-g/,
Warszawa Bemowo,ul. Batalionów Chłopskich,2pok.,48m²,1 430 000,29 792,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-batalionow-chlopskich-2-pokojowe-p6h9l6,https://s2.adresowa.pl/oi/70/2c/3a3124_94c1_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-batalionow-chlopskich.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Praga-Południe,ul. Pustelnicka,4pok.,69m²,1 190 000,17 372,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-pustelnicka-4-pokojowe-d2e8g1,https://s2.adresowa.pl/oi/16/10/3a0f84_8485_cover-4-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-pustelnicka.jpg
Warszawa Mokotów,ul. Starościńska,2pok.,36m²,745 000,20 986,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-staroscinska-2-pokojowe-x9s7q2,https://s2.adresowa.pl/oi/6c/24/3a0d98_b797_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-staroscinska.jpg
Warszawa Śródmieście,ul. Nowolipie,2pok.,43m²,680 000,15 933,owner,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-nowolipie-2-pokojowe-r9z6g2,https://s2.adresowa.pl/oi/18/4a/3a3100_b7a4_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-nowolipie.jpg
Warszawa Śródmieście,ul. Nowolipki,2pok.,37m²,855 000,23 405,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-nowolipki-2-pokojowe-q2l6a6,https://s2.adresowa.pl/oi/63/58/3a3040_a7de_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-nowolipki.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Wola,ul. Astronomów,3pok.,54m²,949 000,17 493,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-astronomow-3-pokojowe-h9b1m9,https://s2.adresowa.pl/oi/78/65/3a3024_fc6a_cover-3-pokojowe-mieszkanie-warszawa-wola-ul-astronomow.jpg
Warszawa Wola,ul. Chmielna,2pok.,52m²,970 000,18 547,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-chmielna-2-pokojowe-z7n0c3,https://s2.adresowa.pl/oi/58/58/3a0ce0_2d4b_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-chmielna.jpg
Warszawa Żoliborz,,1pok.,35m²,620 000,17 714,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-1-pokoj-35-m2-u4b3f4,https://s2.adresowa.pl/oi/50/32/3a0906_d023_cover-1-pokojowe-mieszkanie-warszawa-zoliborz.jpg
Warszawa Włochy,al. Dwudziestolatków,3pok.,49m²,875 000,18 041,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-al-dwudziestolatkow-3-pokojowe-x9y5n7,https://s2.adresowa.pl/oi/74/2f/3a300a_89d7_cover-3-pokojowe-mieszkanie-warszawa-wlochy-al-dwudziestolatkow.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Targówek,,2pok.,46m²,675 176,14 800,owner,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-warszawa-targowek-2-pokojowe-45-m2-v1o5k3,https://s2.adresowa.pl/oi/13/1c/3a2ffa_9576_cover-2-pokojowe-mieszkanie-warszawa-targowek.jpg
Warszawa Wola,ul. Esperanto,2pok.,37m²,599 000,16 411,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-esperanto-2-pokojowe-n9s3z1,https://s2.adresowa.pl/oi/40/4e/3a2f6c_5148_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-esperanto.jpg
Warszawa Ochota,ul. Pruszkowska,2pok.,38m²,530 000,13 911,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-pruszkowska-2-pokojowe-n3f2o9,https://s2.adresowa.pl/oi/33/41/3a08bc_fcce_cover-2-pokojowe-mieszkanie-warszawa-ochota-ul-pruszkowska.jpg
Warszawa Bemowo,ul. Marynin,4pok.,90m²,2 250 000,24 934,owner,ponad tydzień temu,,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-marynin-4-pokojowe-l9e6g8,https://s2.adresowa.pl/oi/43/32/3a08a4_8900_cover-4-pokojowe-mieszkanie-warszawa-bemowo-ul-marynin.jpg
Warszawa Praga-Południe,,2pok.,49m²,690 000,14 082,owner,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-2-pokojowe-49-m2-p4a6p5,https://s2.adresowa.pl/oi/10/5a/3a2f62_f0c2_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Białołęka,ul. Kartograficzna,3pok.,43m²,670 000,15 567,owner,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-kartograficzna-3-pokojowe-a1p0z3,https://s2.adresowa.pl/oi/43/4e/3a2f5c_cdf7_cover-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-kartograficzna.jpg
Warszawa Wola,ul. Krochmalna,2pok.,39m²,792 000,20 308,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-krochmalna-2-pokojowe-c8k9j4,https://s2.adresowa.pl/oi/2b/54/3a2ed4_e939_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-krochmalna.jpg
Warszawa Włochy,ul. Łopuszańska,4pok.,96m²,1 442 000,14 990,owner,ponad tydzień temu,,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-lopuszanska-4-pokojowe-l9k4x7,https://s2.adresowa.pl/oi/69/13/3a083e_f36c_cover-4-pokojowe-mieszkanie-warszawa-wlochy-ul-lopuszanska.jpg
Warszawa Mokotów,ul. Oskara Langego,3pok.,51m²,699 000,13 776,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-oskara-langego-3-pokojowe-n1u8f7,https://s2.adresowa.pl/oi/1e/6f/3a0832_8ce6_cover-3-pokojowe-mieszkanie-warszawa-mokotow-ul-oskara-langego.jpg
Warszawa Śródmieście,ul. Senatorska,2pok.,36m²,694 000,19 066,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-senatorska-2-pokojowe-f3w1j1,https://s2.adresowa.pl/oi/38/4d/3a2e2e_a0ce_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-senatorska.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Grochów,,1pok.,30m²,700 000,23 333,owner,ponad tydzień temu,3,https://adresowo.pl/o/mieszkanie-warszawa-grochow-1-pokoj-30-m2-b1d7j4,https://s2.adresowa.pl/oi/45/61/3a2e26_8a8e_cover-1-pokojowe-mieszkanie-warszawa-grochow.jpg
Warszawa Wola,ul. Sztuk Pięknych,3pok.,64m²,1 340 000,20 905,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-sztuk-pieknych-3-pokojowe-m3p6c7,https://s2.adresowa.pl/oi/20/24/3a2e2a_8708_cover-3-pokojowe-mieszkanie-warszawa-wola-ul-sztuk-pieknych.jpg
Warszawa Bemowo,ul. Siemiatycka,2pok.,36m²,541 000,15 218,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-siemiatycka-2-pokojowe-h5e6u5,https://s2.adresowa.pl/oi/49/4b/3a0814_2e77_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-siemiatycka.jpg
Warszawa Śródmieście,ul. Marszałkowska,1pok.,18m²,550 000,30 203,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-marszalkowska-1-pokoj-p3z2i8,https://s2.adresowa.pl/oi/72/59/3a07d0_a921_cover-1-pokojowe-mieszkanie-warszawa-srodmiescie-ul-marszalkowska.jpg
Warszawa Mokotów,ul. Czarnomorska,1pok.,31m²,496 000,16 000,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-czarnomorska-1-pokoj-l0j2v5,https://s2.adresowa.pl/oi/38/10/3a2e22_3db5_cover-1-pokojowe-mieszkanie-warszawa-mokotow-ul-czarnomorska.jpg
Warszawa Targówek,,2pok.,47m²,752 000,16 000,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-targowek-2-pokojowe-47-m2-t6g8p6,https://s2.adresowa.pl/oi/1e/4a/3a2d3e_87ef_cover-2-pokojowe-mieszkanie-warszawa-targowek.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Wilanów,ul. Obornicka,2pok.,61m²,1 399 000,22 934,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-obornicka-2-pokojowe-l1a1f1,https://s2.adresowa.pl/oi/42/16/3a2d1a_3c29_cover-2-pokojowe-mieszkanie-warszawa-wilanow-ul-obornicka.jpg
Warszawa Bielany,ul. Stefana Żeromskiego,2pok.,44m²,930 000,21 238,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-stefana-zeromskiego-2-pokojowe-b9v3p6,https://s2.adresowa.pl/oi/18/75/3a07c6_d843_cover-2-pokojowe-mieszkanie-warszawa-bielany-ul-stefana-zeromskiego.jpg
Warszawa Praga,ul. Aleksandra Kotsisa,2pok.,40m²,799 000,19 851,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-aleksandra-kotsisa-2-pokojowe-q5c3n5,https://s2.adresowa.pl/oi/77/1c/3a0558_a4f8_cover-2-pokojowe-mieszkanie-warszawa-praga-ul-aleksandra-kotsisa.jpg
Warszawa Ochota,ul. Grójecka,2pok.,43m²,740 000,17 257,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-grojecka-2-pokojowe-d3b7w5,https://s2.adresowa.pl/oi/65/65/3a2cc8_3fb1_cover-2-pokojowe-mieszkanie-warszawa-ochota-ul-grojecka.jpg
Warszawa Ursus,ul. Stanisława Wojciechowskiego,2pok.,38m²,510 000,13 492,owner,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-stanislawa-wojciechowskiego-2-pokojowe-r3p5f2,https://s2.adresowa.pl/oi/18/5d/3a2c5c_fe5e_cover-2-pokojowe-mieszkanie-warszawa-ursus-ul-stanislawa-wojciechowskiego.jpg
Warszawa Bemowo,ul. Szeligowska,3pok.,60m²,1 080 000,18 109,owner,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-szeligowska-3-pokojowe-m0f8d2,https://s2.adresowa.pl/oi/26/45/3a2c1c_3e18_cover-3-pokojowe-mieszkanie-warszawa-bemowo-ul-szeligowska.jpg
,,,,,,unknown,,,,
,,,,,,unknown,,,,
Warszawa Włochy,ul. Orzechowa,2pok.,50m²,870 000,17 400,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-orzechowa-2-pokojowe-t9g9j6,https://s2.adresowa.pl/oi/6c/40/3a054c_d2f4_cover-2-pokojowe-mieszkanie-warszawa-wlochy-ul-orzechowa.jpg
Warszawa Mokotów,ul. Aleja Polski Walczącej,2pok.,38m²,799 000,20 889,owner,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-aleja-polski-walczacej-2-pokojowe-v0j6w2,https://s2.adresowa.pl/oi/6b/59/3a054a_4d31_cover-2-pokojowe-mieszkanie-warszawa-mokotow-ul-aleja-polski-walczacej.jpg
Warszawa Białołęka,ul. Krzyżówki,2pok.,43m²,665 000,15 298,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-krzyzowki-2-pokojowe-b3y2a0,https://s2.adresowa.pl/oi/53/7d/3a2bde_5117_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-krzyzowki.jpg
Warszawa Bemowo,ul. Powstańców Śląskich,2pok.,58m²,1 180 000,20 345,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-powstancow-slaskich-2-pokojowe-o7o4b5,https://s2.adresowa.pl/oi/45/4a/3a2986_f404_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-powstancow-slaskich.jpg
Warszawa Bemowo,ul. gen. Tadeusza Pełczyńskiego,3pok.,69m²,1 362 750,19 750,owner,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-gen-tadeusza-pelczynskiego-3-pokojowe-k4h2y9,https://s2.adresowa.pl/oi/79/3b/3a2972_fcb7_cover-3-pokojowe-mieszkanie-warszawa-bemowo-ul-gen-tadeusza-pelczynskiego.jpg
Warszawa Śródmieście,ul. Franciszkańska,2pok.,34m²,770 000,22 647,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-franciszkanska-2-pokojowe-f6g6u7,https://s2.adresowa.pl/oi/5d/37/3a0546_ff70_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-franciszkanska.jpg
Warszawa Targówek,ul. Remiszewska,2pok.,46m²,750 000,16 234,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-remiszewska-2-pokojowe-f3g0x6,https://s2.adresowa.pl/oi/3f/38/3a04ea_87cb_cover-2-pokojowe-mieszkanie-warszawa-targowek-ul-remiszewska.jpg
Warszawa Koło,ul. Antoniego Dobiszewskiego,1pok.,32m²,600 000,18 519,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-kolo-ul-antoniego-dobiszewskiego-1-pokoj-p8i6u6,https://s2.adresowa.pl/oi/5d/1f/3a296c_72e4_cover-1-pokojowe-mieszkanie-warszawa-kolo-ul-antoniego-dobiszewskiego.jpg
Warszawa Białołęka,ul. Pawła Włodkowica,3pok.,51m²,661 390,13 061,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-pawla-wlodkowica-3-pokojowe-x3e0d2,https://s2.adresowa.pl/oi/32/4d/3a2960_c5e4_cover-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-pawla-wlodkowica.jpg
Warszawa Wola,ul. Radziwie,1pok.,40m²,800 000,20 253,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-radziwie-1-pokoj-r3g9k2,https://s2.adresowa.pl/oi/61/1d/3a27f6_5e74_cover-1-pokojowe-mieszkanie-warszawa-wola-ul-radziwie.jpg
Warszawa Bemowo,ul. Jana Olbrachta,2pok.,55m²,910 000,16 545,owner,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-jana-olbrachta-2-pokojowe-j8g3f0,https://s2.adresowa.pl/oi/70/49/3a04b0_ab33_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-jana-olbrachta.jpg
Warszawa,ul. Geodezyjna,2pok.,66m²,948 000,14 364,owner,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-ul-geodezyjna-2-pokojowe-z4p7g1,https://s2.adresowa.pl/oi/1d/29/3a049e_6d04_cover-2-pokojowe-mieszkanie-warszawa-ul-geodezyjna.jpg
Warszawa Praga-Południe,ul. Nasielska,2pok.,55m²,820 000,14 936,owner,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-nasielska-2-pokojowe-a5n8e6,https://s2.adresowa.pl/oi/56/31/3a27b4_bff1_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-nasielska.jpg
Warszawa Bemowo,,2pok.,46m²,625 000,13 587,owner,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-2-pokojowe-46-m2-l1e9n6,https://s2.adresowa.pl/oi/6f/4a/3a2782_9f88_cover-2-pokojowe-mieszkanie-warszawa-bemowo.jpg
Warszawa Marysin Wawerski,ul. Korkowa,2pok.,37m²,605 000,16 189,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-marysin-wawerski-ul-korkowa-2-pokojowe-t1t0d0,https://s2.adresowa.pl/oi/3c/41/3a26a8_6e65_cover-2-pokojowe-mieszkanie-warszawa-marysin-wawerski-ul-korkowa.jpg
Warszawa Wola,ul. Franciszka Raszei,2pok.,37m²,599 999,16 216,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-franciszka-raszei-2-pokojowe-p1v6x9,https://s2.adresowa.pl/oi/58/76/3a049a_38b3_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-franciszka-raszei.jpg
Warszawa Włochy,ul. 1 Sierpnia,3pok.,61m²,849 000,13 980,owner,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-1-sierpnia-3-pokojowe-f2u5r4,https://s2.adresowa.pl/oi/16/4d/3a047c_95fd_cover-3-pokojowe-mieszkanie-warszawa-wlochy-ul-1-sierpnia.jpg
Warszawa Praga-Południe,al. Jerzego Waszyngtona,2pok.,28m²,530 000,19 168,owner,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-al-jerzego-waszyngtona-2-pokojowe-e1q2y0,https://s2.adresowa.pl/oi/2f/56/3a269e_b300_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-al-jerzego-waszyngtona.jpg
Warszawa Białołęka,ul. Claudia Monteverdiego,2pok.,40m²,579 000,14 475,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-claudia-monteverdiego-2-pokojowe-q1i5j3,https://s2.adresowa.pl/oi/62/59/3a2688_945e_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-claudia-monteverdiego.jpg
Warszawa Śródmieście,ul. Marszałkowska,3pok.,64m²,1 619 000,25 468,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-marszalkowska-3-pokojowe-u6l9c2,https://s2.adresowa.pl/oi/16/78/3a260c_7de3_cover-3-pokojowe-mieszkanie-warszawa-srodmiescie-ul-marszalkowska.jpg
Warszawa Praga-Południe,ul. Czesława Witoszyńskiego,2pok.,49m²,720 000,14 812,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-czeslawa-witoszynskiego-2-pokojowe-y4s2n0,https://s2.adresowa.pl/oi/1c/78/3a042e_7d66_cover-2-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-czeslawa-witoszynskiego.jpg
Warszawa Ochota,ul. Szczęśliwicka,4pok.,60m²,849 000,14 150,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-szczesliwicka-4-pokojowe-a4v6x6,https://s2.adresowa.pl/oi/55/34/3a040c_3fb0_cover-4-pokojowe-mieszkanie-warszawa-ochota-ul-szczesliwicka.jpg
Warszawa Śródmieście,ul. Łucka,2pok.,49m²,1 200 000,24 390,owner,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-lucka-2-pokojowe-p6y2x4,https://s2.adresowa.pl/oi/63/6e/3a260e_8290_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-lucka.jpg
Warszawa Białołęka,ul. Krokwi,2pok.,57m²,799 000,13 920,owner,ponad tydzień temu,,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-krokwi-2-pokojowe-c3p6c4,https://s2.adresowa.pl/oi/7c/4b/3a25e8_c3af_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-krokwi.jpg
Warszawa Ochota,ul. Częstochowska,1pok.,18m²,420 000,23 333,owner,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-czestochowska-1-pokoj-i3z8d8,https://s2.adresowa.pl/oi/28/62/3a2334_4ed1_cover-1-pokojowe-mieszkanie-warszawa-ochota-ul-czestochowska.jpg
Warszawa Wola,ul. Fort Wola,2pok.,45m²,900 000,20 184,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-fort-wola-2-pokojowe-f9y0k6,https://s2.adresowa.pl/oi/75/4c/3a03dc_ae8b_cover-2-pokojowe-mieszkanie-warszawa-wola-ul-fort-wola.jpg
Warszawa Ursus,ul. Henryka Brodatego,3pok.,56m²,980 000,17 563,owner,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-henryka-brodatego-3-pokojowe-m0s2e3,https://s2.adresowa.pl/oi/66/5a/3a03c0_ef93_cover-3-pokojowe-mieszkanie-warszawa-ursus-ul-henryka-brodatego.jpg
Warszawa Białołęka,ul. Sieczna,2pok.,44m²,635 000,14 432,owner,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-sieczna-2-pokojowe-r7i0m0,https://s2.adresowa.pl/oi/4d/57/3a2366_f45c_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-sieczna.jpg
Warszawa Bemowo,ul. Eugeniusza Szwankowskiego,2pok.,46m²,655 000,14 239,owner,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-eugeniusza-szwankowskiego-2-pokojowe-x1l9s9,https://s2.adresowa.pl/oi/39/29/3a2330_81f9_cover-2-pokojowe-mieszkanie-warszawa-bemowo-ul-eugeniusza-szwankowskiego.jpg
Warszawa Wawer,ul. Korkowa,2pok.,40m²,699 000,17 289,owner,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-warszawa-wawer-ul-korkowa-2-pokojowe-d4l5t1,https://s2.adresowa.pl/oi/35/76/3a2280_7091_cover-2-pokojowe-mieszkanie-warszawa-wawer-ul-korkowa.jpg
Warszawa Praga,ul. Koprzywiańska,3pok.,75m²,1 162 000,15 493,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-praga-ul-koprzywianska-3-pokojowe-c8o6d8,https://s2.adresowa.pl/oi/51/68/39ffba_9ec9_cover-3-pokojowe-mieszkanie-warszawa-praga-ul-koprzywianska.jpg
Warszawa Praga,al. Stanów Zjednoczonych,3pok.,58m²,699 000,11 977,owner,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-warszawa-praga-al-stanow-zjednoczonych-3-pokojowe-u0x2r4,https://s2.adresowa.pl/oi/24/44/39ff98_a4c4_cover-3-pokojowe-mieszkanie-warszawa-praga-al-stanow-zjednoczonych.jpg
Warszawa,ul. Jana Karola Chodkiewicza,3pok.,89m²,2 290 000,25 730,owner,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-ul-jana-karola-chodkiewicza-3-pokojowe-z8v8n6,https://s2.adresowa.pl/oi/4c/47/3a2272_7e2e_cover-3-pokojowe-mieszkanie-warszawa-ul-jana-karola-chodkiewicza.jpg
Warszawa Białołęka,ul. Skarbka z Gór,3pok.,54m²,725 000,13 501,owner,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor-3-pokojowe-w5u7u0,https://s2.adresowa.pl/oi/39/73/3a223a_f197_cover-3-pokojowe-mieszkanie-warszawa-bialoleka-ul-skarbka-z-gor.jpg
Warszawa Żoliborz,ul. ks. Jerzego Popiełuszki,3pok.,76m²,1 680 000,22 105,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-ks-jerzego-popieluszki-3-pokojowe-g1a8i5,https://s2.adresowa.pl/oi/29/79/3a21f2_599a_cover-3-pokojowe-mieszkanie-warszawa-zoliborz-ul-ks-jerzego-popieluszki.jpg
Warszawa Praga-Południe,ul. Mlądzka,4pok.,65m²,1 299 000,19 985,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-mladzka-4-pokojowe-d2m8z3,https://s2.adresowa.pl/oi/1c/4e/39ff78_85ba_cover-4-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-mladzka.jpg
Warszawa Włochy,al. Krakowska,2pok.,56m²,920 000,16 577,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-al-krakowska-2-pokojowe-s4b6n3,https://s2.adresowa.pl/oi/5f/1c/39fd9c_ef44_cover-2-pokojowe-mieszkanie-warszawa-wlochy-al-krakowska.jpg
Warszawa Włochy,,1pok.,44m²,714 096,16 229,owner,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-1-pokoj-44-m2-d8r6j8,https://s2.adresowa.pl/oi/22/73/3a216e_b34e_cover-1-pokojowe-mieszkanie-warszawa-wlochy.jpg
Warszawa Sadyba,ul. św. Bonifacego,2pok.,38m²,699 000,18 492,owner,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-warszawa-sadyba-ul-sw-bonifacego-2-pokojowe-p1t3k7,https://s2.adresowa.pl/oi/70/4c/3a2160_dcea_cover-2-pokojowe-mieszkanie-warszawa-sadyba-ul-sw-bonifacego.jpg
Warszawa Ursynów,ul. Kłobucka,3pok.,64m²,1 190 000,18 673,owner,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-klobucka-3-pokojowe-d1t4m0,https://s2.adresowa.pl/oi/5e/11/3a215a_99d3_cover-3-pokojowe-mieszkanie-warszawa-ursynow-ul-klobucka.jpg
Warszawa Praga-Południe,ul. Opinogórska,3pok.,57m²,624 500,10 995,owner,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-opinogorska-3-pokojowe-y8d1m2,https://s2.adresowa.pl/oi/74/6c/39fd66_ba15_cover-3-pokojowe-mieszkanie-warszawa-praga-poludnie-ul-opinogorska.jpg
Warszawa Śródmieście,ul. Wilcza,2pok.,72m²,1 800 000,25 000,owner,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-wilcza-2-pokojowe-h6v2h3,https://s2.adresowa.pl/oi/49/46/39fd54_9f5d_cover-2-pokojowe-mieszkanie-warszawa-srodmiescie-ul-wilcza.jpg
Warszawa Białołęka,ul. Marii Callas,2pok.,38m²,588 000,15 474,owner,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-marii-callas-2-pokojowe-d3j0j4,https://s2.adresowa.pl/oi/4b/6c/3a2138_a419_cover-2-pokojowe-mieszkanie-warszawa-bialoleka-ul-marii-callas.jpg
